author,camp,mean_compound,std_compound,n_comments,pct_negative,pct_positive
@patriot6285,denial,0.17247897,,1,0.0,0.0
@patriot77185,denial,0.118616045,,1,0.0,0.0
@patriot9455,science,-0.29480433,,1,0.0,0.0
@patriots3795,science,0.9596409,,1,0.0,1.0
@patriotsongs,science,-0.40080035,,1,1.0,0.0
@patriottoday9970,science,0.09276478,,1,0.0,0.0
@patriottothecore6215,science,0.8634019,,1,0.0,1.0
@patrolpilot3756,denial,0.9535468,0.0,2,0.0,1.0
@patrycjakrol4637,science,-0.92332065,,1,1.0,0.0
@patsin6873,denial,0.86116827,,1,0.0,1.0
@patsygodfrey9565,denial,-0.95471865,,1,1.0,0.0
@patsygroves3812,denial,0.44770996069999996,0.6429190772815754,2,0.0,0.5
@patsywhitten4739,science,0.9755109,,1,0.0,1.0
@patt6246,denial,-0.7628082,,1,1.0,0.0
@pattiburns1280,science,-0.59050506,,1,1.0,0.0
@pattiday-malina7550,science,0.9806194,,1,0.0,1.0
@pattopotato4876,science,0.63658416,,1,0.0,1.0
@patty-pat-pat,denial,-0.334374967,0.4167796729448289,2,0.5,0.0
@pattybaselines,denial,0.31421545,0.0,2,0.0,0.0
@pattybaselines,science,-0.2066209675,0.2194269757102873,2,0.0,0.0
@pattydonohue5452,denial,-0.9290846,,1,1.0,0.0
@pattykrabbies,denial,-0.3975804,,1,1.0,0.0
@patusoro4781,science,-0.47089827,,1,1.0,0.0
@patwalker216,denial,0.9723476,,1,0.0,1.0
@paul-flyer,science,-0.357153255,0.7705959828099106,2,0.5,0.0
@paul1809we,denial,-0.13134852,,1,0.0,0.0
@paul756uk2,denial,0.84175134,,1,0.0,1.0
@paulD1984,denial,0.9192667,,1,0.0,1.0
@paula2751,denial,0.9810939,,1,0.0,1.0
@pauladams1814,science,0.50805434,0.38228336538705326,2,0.0,0.5
@pauladams1829,denial,-0.81690234,,1,1.0,0.0
@paulaharrisbaca4851,science,-0.4804158,,1,1.0,0.0
@paulallen5321,denial,-0.487995305,0.3045151491487214,4,0.5,0.0
@paulalopez9006,denial,-0.8699951,0.0,2,1.0,0.0
@paulamarentette695,denial,-0.18172331,,1,0.0,0.0
@paulamicel,denial,-0.7485533,,1,1.0,0.0
@paulammon2281,denial,0.9126088,,1,0.0,1.0
@paulanuraag,science,-0.37666222,,1,0.0,0.0
@paulap500,science,-0.7298596,,1,1.0,0.0
@paulascott3942,denial,0.412857665,0.257653921369954,2,0.0,0.5
@paulbaker45,denial,0.618187,0.0,2,0.0,1.0
@paulbarclay4114,denial,-0.7825974,0.0,2,1.0,0.0
@paulbatt7345,denial,-0.7437735,,1,1.0,0.0
@paulbaysinger3069,science,-0.05483979,,1,0.0,0.0
@paulbeardsley4095,denial,-0.56543185,7.071067812068809e-08,2,1.0,0.0
@paulbegley1464,denial,-0.43794134,,1,0.0,0.0
@paulbloom7544,science,0.80952895,,1,0.0,1.0
@paulboccuti1141,denial,-0.0041794777,,1,0.0,0.0
@paulbradford6475,denial,0.045536518,,1,0.0,0.0
@paulbriggs3072,denial,-0.658158625,0.1777679529378432,2,1.0,0.0
@paulbucklebuckle4921,denial,0.87799597,,1,0.0,1.0
@paulburns1333,science,-0.35089081155,0.4907773022168864,2,0.5,0.0
@paulcampbell1312,denial,-0.9024146,,1,1.0,0.0
@paulcanon5533,denial,-0.018199850000000017,1.2668668634414766,2,0.5,0.5
@paulcarlton598,science,0.9793042,,1,0.0,1.0
@paulcasarez404,denial,-0.29405603,,1,0.0,0.0
@paulcastle-777,denial,-0.89912146,,1,1.0,0.0
@paulcharpentier1241,science,-0.8706289,,1,1.0,0.0
@paulciley3727,science,0.78178465,,1,0.0,1.0
@paulcock3489,denial,-0.40432036,,1,0.0,0.0
@paulcox4273,denial,0.9694792,,1,0.0,1.0
@paulcraig169,denial,0.021526709999999977,0.6789568524417748,4,0.25,0.25
@pauldekock5356,denial,-0.28439254,,1,1.0,0.0
@pauldiesel4582,denial,-0.131274255,0.0337232022580604,2,0.0,0.0
@pauleohl,science,0.87756735,,1,0.0,1.0
@paulf63,denial,-0.88706315,,1,1.0,0.0
@paulfalke6227,science,-0.5607322,,1,1.0,0.0
@paulfelkner6749,science,-0.62599456,,1,1.0,0.0
@paulfilat4468,science,0.9424279,,1,0.0,1.0
@paulford9120,science,0.33350286,,1,0.0,0.0
@paulg451,denial,0.5812594,,1,0.0,1.0
@paulgreen9059,denial,0.3047891,,1,0.0,0.0
@paulhalsall5894,denial,0.07379857,,1,0.0,0.0
@paulhayes6920,science,0.8535942,,1,0.0,1.0
@paulhyde8817,science,0.5517998,,1,0.0,1.0
@paulineamos4653,science,0.6938403,,1,0.0,1.0
@paulineclark2743,denial,0.705397365,0.3825924771164489,2,0.0,0.5
@paulinelarson465,denial,-0.85257256,,1,1.0,0.0
@paulineprojectlove,science,0.63882625,,1,0.0,1.0
@paulinmt2185,denial,0.28683704,,1,0.0,0.0
@pauliusnarkevicius9959,denial,-0.038154546,,1,0.0,0.0
@pauljersche7602,science,0.97649306,,1,0.0,1.0
@pauljmorton,science,-0.9006689,,1,1.0,0.0
@pauljohn5554,science,-0.56711715,,1,1.0,0.0
@pauljohnson6233,denial,-0.28129315,,1,0.0,0.0
@pauljohnsonbringbackdislik1469,denial,0.55045617,,1,0.0,1.0
@pauljosephus697,denial,-0.23163535,,1,0.0,0.0
@pauljung3534,science,0.21005321,0.4532109555819047,2,0.0,0.5
@paulkehoe67,denial,-0.73000276,,1,1.0,0.0
@paulkennedy927,science,0.7252864166666666,0.31465864699771223,3,0.0,1.0
@paulkolodner2445,denial,-0.042528644,0.0,2,0.0,0.0
@paulksycki,denial,0.09258606999999999,0.39552073011158345,4,0.0,0.0
@paullambert2668,science,-0.23382919666666668,0.11976645528444113,3,0.0,0.0
@paullanoue5228,denial,0.2830191,,1,0.0,0.0
@paullennon2697,denial,-0.8619619,,1,1.0,0.0
@paullg48,science,0.9816805,,1,0.0,1.0
@paullongley1221,denial,0.9806284,,1,0.0,1.0
@paullongley1221,science,-0.39984185,,1,0.0,0.0
@paullutgen3295,denial,-0.4850912,0.0,2,1.0,0.0
@paulmahy,science,-0.05852759,,1,0.0,0.0
@paulmarchant9231,science,-0.7549688,,1,1.0,0.0
@paulmartin2060,science,-0.83820003,,1,1.0,0.0
@paulmatley8818,science,-0.834652185,0.09691979602430069,2,1.0,0.0
@paulmccarter908,denial,-0.5046275,,1,1.0,0.0
@paulmcnamara6325,science,0.9846892,,1,0.0,1.0
@paulmerron3947,science,-0.17018616,,1,0.0,0.0
@paulmontello6074,science,-0.18355006,,1,0.0,0.0
@paulmoore7064,science,-0.17589696,,1,0.0,0.0
@paulmorgan6181,science,-0.8838195,,1,1.0,0.0
@paulnewton3059,denial,-0.6966029300000001,0.1749045169563605,2,1.0,0.0
@paulnicholasmatten7775,denial,-0.7040911,2.1213203432281193e-07,2,1.0,0.0
@paulnolen7651,denial,0.9838376,,1,0.0,1.0
@paulocallaghan1456,science,-0.92331064,,1,1.0,0.0
@paulofengland1331,denial,-0.46768114,,1,1.0,0.0
@paulolson3983,denial,0.84218556,0.0,2,0.0,1.0
@paulorlando1111,denial,-0.6878090649999999,1.909188308983812e-07,2,1.0,0.0
@paulowen2713,denial,0.96948946,,1,0.0,1.0
@paulpaintshop103,denial,-0.2766626,,1,0.0,0.0
@paulpaulm7354,science,-0.77887744,,1,1.0,0.0
@paulprovenzano3755,science,0.013347946,,1,0.0,0.0
@paulr8311,denial,0.958596,0.0,2,0.0,1.0
@paulramsey2000,science,-0.42951027,,1,1.0,0.0
@paulramsey2922,denial,-0.07900354,,1,0.0,0.0
@paulreilly1695,science,-0.78014165,,1,1.0,0.0
@paulrevere47,denial,-0.40650564,,1,0.0,0.0
@paulrichards3928,science,-0.70121616,,1,1.0,0.0
@paulrichardson2554,science,-0.8001105,,1,1.0,0.0
@paulrivers7248,science,-0.13892296999999998,0.38917963640260933,2,0.0,0.0
@paulroundy8060,denial,-0.573006895,0.0686794345062938,4,1.0,0.0
@paulrousseau9144,denial,-0.31204501333333334,0.6876647687684811,3,0.6666666666666666,0.3333333333333333
@paulroyle-grimes,science,-0.6822438,,1,1.0,0.0
@pauls3075,denial,-0.74461913,0.0,2,1.0,0.0
@pauls5433,science,-0.42739484,,1,1.0,0.0
@paulschlafly7463,science,-0.224002,,1,0.0,0.0
@paulschmidts5429,denial,0.19888157,,1,0.0,0.0
@paulscholes54,science,0.16484371,0.7370198888019878,4,0.25,0.5
@paulscottfilms,science,-0.395850765,0.34013413950008387,4,0.5,0.0
@paulscrapman,science,-0.9104066,,1,1.0,0.0
@paulshockieuk2651,science,-0.81969756,,1,1.0,0.0
@paulsinclair3753,science,-0.91032773,,1,1.0,0.0
@paulski1080,denial,-0.8760435,,1,1.0,0.0
@paulskillman6634,science,0.15804383,,1,0.0,0.0
@paulslater9061,denial,-0.85737807,,1,1.0,0.0
@paulsmith1815,science,-0.22615276333333334,0.8802272997224695,3,0.6666666666666666,0.3333333333333333
@paulsnow,science,-0.1251557,0.8723178965487409,2,0.5,0.5
@paulstewart6293,science,-0.7094722,,1,1.0,0.0
@paulstiles7738,denial,-0.41063362,0.0,2,0.0,0.0
@paultamanis-laing8208,science,-0.43299675,,1,0.0,0.0
@paultaylor3169,denial,-0.91471773,,1,1.0,0.0
@paultepes2775,science,-0.86718285,,1,1.0,0.0
@paulukjames7799,denial,-0.80081564,,1,1.0,0.0
@paulus1011,denial,-0.26031232,,1,0.0,0.0
@paulvandijck6476,science,-0.66906893,,1,1.0,0.0
@paulwatson1521,denial,-0.68035376,,1,1.0,0.0
@paulwatson1521,science,-0.10801269,,1,0.0,0.0
@paulwhat322,science,-0.052736306666666656,0.9110047078390365,3,0.6666666666666666,0.3333333333333333
@paulwheaton,science,0.28179783,,1,0.0,0.0
@paulwheeler6609,science,0.0012785047,,1,0.0,0.0
@paulwilliams3892,denial,-0.031815752,,1,0.0,0.0
@paulwilligan3874,science,-0.21020308,,1,0.0,0.0
@paulwilson2651,denial,-0.31793615,,1,0.0,0.0
@paulwilson6260,denial,0.09945286,,1,0.0,0.0
@paulwolf8444,denial,0.16256388,,1,0.0,0.0
@paulwolf8444,science,-0.16229697,,1,0.0,0.0
@paulwong8985,science,-0.70614135,0.11339454256887763,2,1.0,0.0
@paulwooton4390,science,-0.8060986,,1,1.0,0.0
@paulwyns3502,science,-0.5743868,0.0,2,1.0,0.0
@paulyt26,science,0.88843715,,1,0.0,1.0
@paushalipolley1680,science,0.9677601,,1,0.0,1.0
@pavan-j6p3b,science,-0.0698477,,1,0.0,0.0
@pavanchatre3777,science,0.06604801,,1,0.0,0.0
@pavangm54,denial,-0.41089034,,1,0.0,0.0
@pavanshah2344,denial,0.08797133,,1,0.0,0.0
@pavansinghal7683,science,-0.23446333733333335,0.3713006874918029,3,0.3333333333333333,0.0
@pavel0900,science,0.9441998,,1,0.0,1.0
@pavel9652,denial,-0.1700937135,0.25591398997247566,4,0.0,0.0
@pavoladam4457,denial,-0.53096676,0.0,2,1.0,0.0
@pawanboharupi6150,science,0.19436848,,1,0.0,0.0
@pawelparadysz,denial,-0.34407845,0.0,2,0.0,0.0
@pawleybrianUS,science,0.31736296,,1,0.0,0.0
@pawpaw3106,denial,-0.18791097,,1,0.0,0.0
@payalthaker9957,science,0.9677217,,1,0.0,1.0
@payelmondal6400,science,0.9731695,,1,0.0,1.0
@payrysdoscs4903,science,-0.6286612,0.0,2,1.0,0.0
@paytonturner1421,denial,0.15223308,,1,0.0,0.0
@pb5640,denial,0.979444,0.0,2,0.0,1.0
@pbajaj,science,0.95851797,,1,0.0,1.0
@pbdye1607,science,-0.89878446,,1,1.0,0.0
@pbinsb3437,denial,-0.3893129,,1,0.0,0.0
@pbmanf1,science,-0.9085227,,1,1.0,0.0
@pbrig4298,science,-0.19679472,,1,0.0,0.0
@pbsterra,denial,0.9862636,,1,0.0,1.0
@pbsterra,science,0.939588935,0.04215709111144234,2,0.0,1.0
@pbungee,denial,-0.86524916,,1,1.0,0.0
@pc_115,denial,-0.8128842,,1,1.0,0.0
@pcfanta,science,-0.2539331,,1,0.0,0.0
@pcfreak1992,science,0.96615195,,1,0.0,1.0
@pcgamerz3081,science,-0.36195087,,1,1.0,0.0
@pcliftonjr,denial,-0.8199194,,1,1.0,0.0
@pctrashtalk2069,science,-0.13477713,,1,0.0,0.0
@pcuimac,denial,-0.44829166,,1,1.0,0.0
@pcuimac,science,-0.72610178,0.10162267130209081,2,1.0,0.0
@pdb2k154,science,-0.77096933,,1,1.0,0.0
@pdcrews100,science,-0.4125032765,0.5159646226101572,2,0.5,0.0
@pdelmo79,denial,0.02355076,,1,0.0,0.0
@pdevonport7266,denial,-0.7862871,,1,1.0,0.0
@pdsnpsnldlqnop3330,science,0.8883933,,1,0.0,1.0
@pdxmusl1510,denial,0.4933386805,0.3665506163250259,4,0.0,0.5
@pdxyadayada,denial,0.9798935,,1,0.0,1.0
@peace-c2r,denial,-0.6190767,,1,1.0,0.0
@peaceable_pa,science,-0.45225896,0.5073237162257677,2,0.5,0.0
@peachsoda111,denial,-0.66421014,,1,1.0,0.0
@peachypietro9980,science,-0.18859576,,1,1.0,0.0
@peachyyy7728,denial,0.8213337,,1,0.0,1.0
@peadardonnelly9002,science,-0.43160057,,1,1.0,0.0
@peagames2002,science,0.09589791,,1,0.0,0.0
@peaknuckle6942,denial,-0.409856185,0.32708145523919646,2,0.5,0.0
@peanutbuddyyt957,science,0.0038598478,,1,0.0,0.0
@peanutbutter4741,science,-0.29806292,,1,1.0,0.0
@peanutbuttern,science,-0.5269489,,1,1.0,0.0
@peanutheadrules,science,-0.08781337,,1,0.0,0.0
@peanutnutter1,denial,-0.19669230999999998,0.1316817947124666,2,0.0,0.0
@pearcemyers5833,science,-0.39629203,,1,0.0,0.0
@pearls1626,science,-0.7171082,,1,1.0,0.0
@peartfaldo,denial,-0.81152457,,1,1.0,0.0
@peartree460,science,0.022490506666666632,0.8099276530507251,3,0.3333333333333333,0.3333333333333333
@peasantsarerevolting9343,denial,-0.07613656,,1,0.0,0.0
@peco3474,denial,0.6181186,,1,0.0,1.0
@peculiarnewbie,denial,0.28309134,,1,0.0,0.0
@pedazodetorpedo,science,0.9061126,,1,0.0,1.0
@pederjohansen2029,denial,-0.06116474999999999,1.045728268592183,2,0.5,0.5
@pedraderiu,science,-0.68982308,0.14531324367668907,2,1.0,0.0
@pedrodevsodaghost9282,denial,-0.060555406,,1,0.0,0.0
@pedrofelipefreitas2666,denial,-0.5503445,,1,1.0,0.0
@pedrofonseca6214,science,0.16224036,,1,0.0,0.0
@pedroivantaveraferreira3037,science,0.03821505,,1,0.0,0.0
@pedrolikes2008,science,0.6507772,,1,0.0,1.0
@pedromarques2084,denial,-0.65738,,1,1.0,0.0
@pedromendezruiz6046,science,-0.53013337,,1,1.0,0.0
@pedromoura1446,denial,-0.8073763,,1,1.0,0.0
@pedronabais1456,denial,-0.3943406,,1,0.0,0.0
@pedroohm5115,science,-0.82325786,,1,1.0,0.0
@pedrops4910,denial,-0.30821845000000003,0.2010159339180499,2,0.5,0.0
@pedrosanchezo1,denial,0.33594912,,1,0.0,0.0
@pedrosaraiva8097,denial,0.65347165,,1,0.0,1.0
@pedrosilveira2862,science,0.94135875,,1,0.0,1.0
@pedrozaragoza2253,science,0.94569117,,1,0.0,1.0
@peekaboo4390,science,0.35049725,,1,0.0,0.0
@peetky8645,science,-0.045427658,,1,0.0,0.0
@peetsnort,denial,-0.00063176453,,1,0.0,0.0
@peetsnort,science,-0.3638553368333333,0.24565680346262708,6,0.5,0.0
@peewee0224,science,-0.35228077,,1,1.0,0.0
@peggybailey8333,denial,-0.92872727,,1,1.0,0.0
@peglegnoid6139,denial,-0.21408132,,1,0.0,0.0
@pegnas,denial,0.88488686,,1,0.0,1.0
@peilethan,denial,-0.069370106,0.0,2,0.0,0.0
@pelicant6497,denial,-0.9121134,0.0,2,1.0,0.0
@pelkaim,denial,-0.8533972,,1,1.0,0.0
@pellestorck3776,science,-0.3982171,,1,0.0,0.0
@peneasteca597,science,-0.41859966000000004,0.6323729200413826,2,0.5,0.0
@penguin0dreamer,denial,-0.8662087,,1,1.0,0.0
@penguinagents2015,denial,-0.5475014,0.0,2,1.0,0.0
@penguinproductions7014,science,0.821197,,1,0.0,1.0
@penguinuprighter6231,denial,-0.2404362088333333,0.41197141787067176,6,0.3333333333333333,0.0
@penguinuprighter6231,science,0.17688033383333335,0.8403434927518508,6,0.3333333333333333,0.5
@penguinwithwifi,denial,-0.38299617,,1,0.0,0.0
@penn90,denial,0.5635158,,1,0.0,1.0
@pennspete,denial,-0.47862837,,1,1.0,0.0
@pennyl.8799,denial,-0.87670165,0.0,2,1.0,0.0
@pennythemightier,science,-0.74185926,,1,1.0,0.0
@pennywisethedancingclown2246,denial,-0.80927455,0.0,2,1.0,0.0
@pennyyeomans4115,denial,-0.583529145,0.11261650590647027,2,1.0,0.0
@penponds,denial,-0.06087939999999999,0.1748417302059757,4,0.0,0.0
@pensarfeoChannel,science,-0.29824582,,1,0.0,0.0
@penstemona9933,science,-0.7916508,,1,1.0,0.0
@peoplelikegamers5024,science,-0.07879615,,1,0.0,0.0
@peopleofthedream1751,denial,-0.861782,,1,1.0,0.0
@peoplesrepublicofunitedear2337,denial,-0.40991127,,1,0.0,0.0
@peoplez129,science,-0.45570144,,1,1.0,0.0
@pep-o-butt672,denial,0.35322195,,1,0.0,1.0
@pep_glazer,science,0.7937498,,1,0.0,1.0
@pepcozz8519,denial,-0.59771454,,1,1.0,0.0
@pepelepew2690,denial,-0.1455783,0.0,2,0.0,0.0
@pepijn6888,denial,-0.12811783,,1,0.0,0.0
@peppa6985,science,0.092190444,,1,0.0,0.0
@pepperonipizzaily,science,0.44252223,,1,0.0,1.0
@pepsiman4418,denial,0.3871943,0.0,2,0.0,0.0
@perakacipole,denial,-0.1558463055,0.1868673841287068,2,0.0,0.0
@percy2142,science,-0.7956822,,1,1.0,0.0
@percyaisling5892,denial,-0.45900428,,1,1.0,0.0
@percyhealtherson2000,denial,-0.85874516,0.0,2,1.0,0.0
@percywillis,science,0.86880314,,1,0.0,1.0
@pereirahawk,denial,0.051985294,,1,0.0,0.0
@perejo5302,science,0.9603711,,1,0.0,1.0
@perfectlyinsane1376,science,-0.49515414,,1,1.0,0.0
@pergamX,denial,-0.70137393,,1,1.0,0.0
@perhaps1094,science,-0.28853843,,1,0.0,0.0
@perhms1,denial,-0.5649917,,1,1.0,0.0
@perimetrfilms,denial,-0.053112254,,1,0.0,0.0
@periurban,science,-0.299578145,0.08202983841092246,2,0.0,0.0
@perlilja6543,denial,-0.63127595,,1,1.0,0.0
@pernellr8059,denial,0.28975240999999996,0.8511445032249254,2,0.0,0.5
@peroleable,denial,0.051541723,,1,0.0,0.0
@peroleable,science,-0.7939756,,1,1.0,0.0
@peroz1000,science,0.7320128,,1,0.0,1.0
@perpetualgrin5804,science,0.9823443,,1,0.0,1.0
@perriannesimkhovitch1127,science,-0.5147674099999999,0.24981440526363408,2,0.5,0.0
@perrolmao,denial,-0.8588584,,1,1.0,0.0
@perrycarditi5,denial,-0.68277884,,1,1.0,0.0
@perrychartrand7389,denial,-0.5274037,,1,1.0,0.0
@perrykuehr5538,denial,-0.5195126,,1,1.0,0.0
@perrypresley9630,denial,0.20240694,0.0,2,0.0,0.0
@perrysanders8433,science,-0.473269485,0.3251651958621809,2,0.5,0.0
@persephone2706,science,-0.44009635,,1,1.0,0.0
@persephonesplayroom420,denial,-0.49784786,,1,1.0,0.0
@perseusarkouda,science,-0.15277468,,1,0.0,0.0
@person-yu8cu,denial,-0.039798737,,1,0.0,0.0
@person35790,denial,-0.7350262,,1,1.0,0.0
@person707,denial,-0.1871522,,1,0.0,0.0
@person8064,science,-0.4225303866666666,0.3260686568723564,3,0.3333333333333333,0.0
@personman8734,denial,-0.9009025,,1,1.0,0.0
@personwithhat1,denial,0.16456409,,1,0.0,0.0
@personxyz8309,science,-0.0794107,,1,0.0,0.0
@perttiroska9970,denial,-0.30544528,0.0,2,0.0,0.0
@perumallabgsnmurthy9779,science,0.9765696,,1,0.0,1.0
@pessiruuska,denial,-0.8574025,0.0,2,1.0,0.0
@petarkukuljica4372,science,-0.42940655,,1,0.0,0.0
@petarswift5089,denial,0.79200697,0.0,2,0.0,1.0
@pete3011,denial,0.009142891,,1,0.0,0.0
@peteandtessTube,science,0.7610789499999999,0.29914555428962175,2,0.0,1.0
@petebagi,denial,-0.024423108,,1,0.0,0.0
@peteboll5034,science,-0.8383642,,1,1.0,0.0
@petecartwright5211,science,-0.8680800200000001,0.010792966781047825,2,1.0,0.0
@peteduch2151,science,0.047083057,,1,0.0,0.0
@petefluffy7420,science,-0.44275734,0.033711117803169884,2,1.0,0.0
@peteglass3496,science,0.032568924,,1,0.0,0.0
@petegrusky2715,science,-0.025018126,,1,0.0,0.0
@petehebert6462,denial,-0.20671503,,1,0.0,0.0
@petehjr1,denial,-0.7094779,,1,1.0,0.0
@petejandrell4512,science,0.9741095,,1,0.0,1.0
@peteleadlove9215,denial,0.8090945,,1,0.0,1.0
@petem4104,denial,0.647396,,1,0.0,1.0
@peteosmussen9423,science,-0.570194175,0.1885688675991115,2,0.5,0.0
@petepete66,science,0.95011306,,1,0.0,1.0
@petepeterson2504,science,-0.8974931,,1,1.0,0.0
@peter25681,science,-0.35308754,,1,0.0,0.0
@peter4210,science,-0.6221756,,1,1.0,0.0
@peter45366,denial,-0.6307727,,1,1.0,0.0
@peter_parkour,science,-0.6713166,,1,1.0,0.0
@peteralbrecht473,science,0.95244557,,1,0.0,1.0
@peterbecskei,denial,-0.81822246,,1,1.0,0.0
@peterbelanger4094,denial,-0.792469055,0.09795959654603545,2,1.0,0.0
@peterbetts858,denial,-0.13270903,0.0,2,0.0,0.0
@peterbillings3276,denial,0.28289175,,1,0.0,0.0
@peterbills4129,denial,0.09520557199999999,0.04752508234132507,2,0.0,0.0
@peterbills4129,science,0.1240757,,1,0.0,0.0
@peterboden6130,science,-0.8005235,,1,1.0,0.0
@peterbrehmj,science,0.8325696,,1,0.0,1.0
@peterbrigden2124,denial,-0.112117355,0.05791790729439428,2,0.0,0.0
@peterbrown4943,science,0.9619019,,1,0.0,1.0
@peterbuck179,science,-0.025108669,,1,0.0,0.0
@peterbulloch4328,denial,0.1576199,,1,0.0,0.0
@petercallaghan9851,science,-0.90451956,,1,1.0,0.0
@petercallinicos,denial,0.44014734,,1,0.0,1.0
@peterchui1964,science,-0.5678272,,1,1.0,0.0
@petercichy2738,denial,0.74456114,,1,0.0,1.0
@peterdanielfraginal2166,science,0.23960142,,1,0.0,0.0
@peterdarlow1131,denial,-0.7325191,,1,1.0,0.0
@peterdarr383,denial,-0.89319086,,1,1.0,0.0
@peterdelang,denial,-0.7682627,,1,1.0,0.0
@peterdollins3610,denial,-0.84666455,,1,1.0,0.0
@peterdollins3610,science,0.19583777,,1,0.0,0.0
@petereastwood7868,denial,-0.4916389,,1,1.0,0.0
@peteredwards8737,denial,-0.4845611,,1,1.0,0.0
@peterevans2237,denial,-0.2147409,,1,0.0,0.0
@peterfechter668,science,0.98041815,,1,0.0,1.0
@peterfichtner1,denial,-0.8730249,,1,1.0,0.0
@peterg76yt,denial,-0.426996915,0.3012188408695353,2,0.5,0.0
@petergardner5002,denial,-0.48023228,0.4430232156370102,2,0.5,0.0
@petergilkes7082,denial,0.747494,0.0,2,0.0,1.0
@petergould1621,science,0.9647479,,1,0.0,1.0
@petergreen5337,denial,-0.9177647,0.0,2,1.0,0.0
@petergregory8864,denial,0.98263055,,1,0.0,1.0
@petergrimshaw492,science,0.45181096,,1,0.0,1.0
@peterh5165,denial,-0.5192641133333333,0.284478116145736,6,0.5,0.0
@peterh5165,science,-0.16101705342857145,0.1542036048144945,7,0.0,0.0
@peterhaberstroh8017,science,-0.5959022,,1,1.0,0.0
@peterhalloran9608,science,-0.04463012,,1,0.0,0.0
@peterhanley7666,science,-0.05451949,,1,0.0,0.0
@peterharris5475,denial,-0.5476406,0.0,2,1.0,0.0
@peterhartman55,science,-0.57349265,,1,1.0,0.0
@peterikarlstad,denial,0.98235065,,1,0.0,1.0
@peterisawesomeplease,science,-0.5386306,,1,1.0,0.0
@peterj7631,science,-0.57391658,0.4969666100646433,2,0.5,0.0
@peterja6441,science,-0.30309126,,1,0.0,0.0
@peterjacob7664,science,-0.03981723,,1,0.0,0.0
@peterjames424,science,-0.7886829,,1,1.0,0.0
@peterjohn8625,denial,-0.89270043,0.0,2,1.0,0.0
@peterjohnson1734,science,-0.5882467233333334,0.23429044884575667,3,1.0,0.0
@peterjohnstaples,denial,-0.5954965,,1,1.0,0.0
@peterjol,denial,-0.12936181,,1,0.0,0.0
@peterjol,science,0.281577237,0.23306198919979365,2,0.0,0.5
@peterjones4180,denial,-0.39593557,,1,0.0,0.0
@peterjones4180,science,-0.43890911734615384,0.2781695974121534,26,0.5384615384615384,0.0
@peterk.5934,science,-0.09022776,,1,0.0,0.0
@peterk7931,denial,0.132843,1.1673929906524623,2,0.5,0.5
@peterkelly6146,denial,-0.59327894,0.43254522250057414,2,0.5,0.0
@peterkent6250,science,-0.78662974,,1,1.0,0.0
@peterlattimore6013,denial,-0.38863385,,1,0.0,0.0
@peterlazar678,science,0.104438536,,1,0.0,0.0
@peterliekens7459,science,-0.336553,,1,0.0,0.0
@peterlois1086,denial,-0.796259615,0.07520545187074171,2,1.0,0.0
@peterlongprong7521,science,-0.8367984,,1,1.0,0.0
@peterloulee8845,science,0.4278232,,1,0.0,1.0
@peterlustig8778,denial,-0.41994023,0.0,2,0.0,0.0
@peterm.eggers520,science,-0.6676547666666667,0.17825181011794333,3,1.0,0.0
@petermarsh4993,denial,-0.11187962,,1,0.0,0.0
@petermathieson5692,denial,0.2184789,,1,0.0,0.0
@petermathieson5692,science,-0.041499346,,1,1.0,0.0
@petermcdougall5291,denial,-0.3087126,0.0,2,0.0,0.0
@petermcguire8260,denial,-0.06353119999999995,0.8955192014103216,2,0.5,0.5
@petermiesler9452,science,-0.28823744333333334,0.4443618871527818,3,0.3333333333333333,0.0
@petermmm42,denial,0.073463224,,1,0.0,0.0
@petermukooza2288,science,-0.22913411,,1,0.0,0.0
@petermullan7740,denial,-0.9380489,,1,1.0,0.0
@peternagel-er7ly,denial,-0.25673882249999996,0.573044808028158,12,0.5,0.16666666666666666
@peternagel-er7ly,science,-0.84510434,,1,1.0,0.0
@petername2608,science,0.15434156,,1,0.0,0.0
@peternouwen,science,0.3290890255,0.44702038349793377,2,0.0,0.5
@petero9584,denial,-0.7619065,0.0,2,1.0,0.0
@peterobrien7234,science,0.6977412,,1,0.0,1.0
@peterochalek978,denial,-0.4777125,0.4608732495156559,2,1.0,0.0
@peteroliver7975,denial,-0.24496184,,1,1.0,0.0
@peterolsen9131,science,-0.67473275,0.09201870457360832,2,1.0,0.0
@peterotoole2142,science,-0.77079403,,1,1.0,0.0
@peterp5099,denial,-0.52773476,0.0,2,1.0,0.0
@peterp5099,science,-0.7815249,,1,1.0,0.0
@peterpan2k2,denial,-0.9218639,,1,1.0,0.0
@peterpan8263,denial,-0.6460192566666666,0.23983719442594517,3,1.0,0.0
@peterpelletier6080,denial,-0.5640999,0.0,2,1.0,0.0
@peterpeterle3868,denial,0.12946323,,1,0.0,0.0
@peterpetros3932,science,0.9655901,,1,0.0,1.0
@peterpetrus4332,science,-0.7535281,,1,1.0,0.0
@peterphillips4340,denial,0.117590204,,1,0.0,0.0
@peterpocock9062,denial,-0.429988525,0.5155325101063859,4,0.5,0.0
@peterpoutypuss,science,-0.44838023,,1,1.0,0.0
@peterrhines5793,denial,0.03275982999999999,1.323457637373601,2,0.5,0.5
@peterrhodes5663,science,-0.6615867,,1,1.0,0.0
