camp,community,community_size,mean_compound,pct_negative,active_users
science,59,2,-0.90023545,1.0,2
science,60,2,-0.69066794,1.0,2
science,62,2,-0.4279824133333333,0.8333333333333333,2
science,63,2,-0.2287562365,0.5,2
science,65,2,-0.4804123416666667,0.8333333333333333,2
science,66,2,-0.48291941250000003,0.5,2
science,67,2,0.04660356000000001,0.0,2
science,69,2,-0.5155800175,0.25,2
science,71,2,-0.18419722933333332,0.5,2
science,72,2,-0.35051883,0.25,2
science,73,2,0.3412863625,0.25,2
science,77,2,-0.400624055125,0.5,2
science,79,2,0.215004676625,0.125,2
science,82,2,0.43532749499999995,0.0,2
science,83,2,-0.3583524345,0.3,2
science,86,2,0.709708394,0.0,2
science,88,2,0.08178855749999997,0.5,2
science,89,2,0.09008332875,0.0,2
science,90,2,-0.4169300142,0.2,2
science,92,2,-0.40021616,0.5,2
science,95,2,-0.8028575575000001,1.0,2
science,96,2,-0.319827975,0.25,2
science,97,2,0.3334188780666667,0.16666666666666666,2
science,99,2,-0.56737728,0.75,2
science,100,2,-0.6706626675,1.0,2
science,101,2,0.10523458674999998,0.25,2
science,103,2,-0.7016805066666667,1.0,2
science,104,2,-0.7727280675,1.0,2
science,105,2,-0.35630587,0.5,2
science,106,2,-0.128720405,0.25,2
science,109,2,-0.5094265075,0.375,2
science,111,2,-0.31558809440999996,0.375,2
science,112,2,-0.056099750000000004,0.3333333333333333,2
science,113,2,-0.211035525,0.5,2
science,116,2,-0.539203625,0.75,2
science,117,2,-0.3423331625,0.5,2
science,120,2,-0.5232926575,0.25,2
science,121,2,0.26830673833333335,0.41666666666666663,2
science,122,2,-0.33134611249999996,0.625,2
science,123,2,-0.7406167674999999,1.0,2
science,124,2,0.4569851025,0.0,2
science,125,2,0.395345693,0.0,1
science,127,2,-0.8077200075,1.0,2
science,128,2,-0.34205132833333335,0.41666666666666663,2
science,129,2,-0.2566553256,0.5,2
science,133,2,0.56268056,0.0,2
science,135,2,-0.3820715275,0.5,2
science,138,2,0.055457385,0.25,2
science,140,2,-0.4773621225,0.5,2
science,141,2,-0.3420503075,0.5,2
science,142,2,-0.19328478537500002,0.25,2
science,144,2,-0.329281475,0.5,2
science,145,2,-0.211918317425,0.25,2
science,146,2,0.19500498075,0.25,2
science,147,2,-0.2927911483333333,0.3333333333333333,2
science,148,2,-0.179981165,0.5,2
science,150,2,-0.085385442,0.16666666666666666,2
science,152,2,-0.11244290375000002,0.0,2
science,154,2,-0.5297373750000001,0.8333333333333333,2
science,155,2,-0.58710446175,0.875,2
science,156,2,-0.48458,0.6666666666666666,2
science,157,2,0.2614263525,0.25,2
science,162,2,0.315370421,0.25,2
science,163,2,0.391875505,0.125,2
science,164,2,-0.32308903209999995,0.5,2
science,165,2,0.31155026249999995,0.25,2
science,166,2,0.008551988036666668,0.0,2
science,167,2,0.10721089750000001,0.25,2
science,168,2,-0.468955356575,0.5,2
science,169,2,-0.31830750333333335,0.3333333333333333,2
science,172,2,-0.5258674950000001,0.5,2
science,174,2,-0.3905842975,0.25,2
science,175,2,-0.32634115799999996,0.5333333333333333,2
science,179,2,-0.21441806000000002,0.25,2
science,180,2,-0.25052051983333334,0.5833333333333333,2
science,181,2,-0.1900401085,0.25,2
science,182,2,0.12832617833333332,0.5,2
science,185,2,-0.22807028150000003,0.25,2
science,186,2,-0.40426479749999994,0.5,2
science,187,2,-0.0023794099999999993,0.0,1
science,188,2,-0.1486708575,0.0,2
science,189,2,-0.21320179025000002,0.25,2
science,190,2,-0.65404615,0.5,2
science,192,2,-0.8948535125,1.0,2
science,193,2,-0.3345951225,0.5,2
science,194,2,-0.6238277516666667,1.0,2
science,195,2,-0.04471496400000001,0.0,2
science,196,2,-0.7576526225,0.75,2
science,197,2,-0.5029534355,0.8333333333333333,2
science,198,2,0.20572004,0.0,2
science,199,2,-0.5785127299999999,0.75,2
science,200,2,-0.45215591666666666,1.0,2
science,201,2,0.3246304525,0.25,2
science,202,2,-0.345039215,0.25,2
science,203,2,-0.5509968075,1.0,2
science,204,2,-0.11191177333333333,0.3333333333333333,2
science,206,2,0.3191612925,0.0,1
science,208,2,-0.432379890125,0.75,2
science,210,2,-0.43780501,0.5,2
science,211,2,-0.23600764249999998,0.25,2
science,212,2,-0.56377554,0.8333333333333333,2
science,213,2,-0.4977821901,0.75,2
science,214,2,-0.31859678425,0.375,2
science,218,2,0.0501892983333333,0.3333333333333333,2
science,219,2,-0.12277137050000002,0.25,2
science,220,2,-0.600057555,0.75,2
science,222,2,-0.67901636,1.0,2
science,227,2,-0.17406241249999999,0.5,2
science,228,2,-0.49777921035,0.5,2
science,230,2,-0.336925585,0.5,2
science,231,2,-0.1344429921666667,0.3333333333333333,2
science,233,2,0.002281233750000014,0.25,2
science,234,2,0.981584115,0.0,1
science,235,2,0.8643829054166667,0.0,2
science,239,2,-0.8531064325,1.0,2
science,243,2,-0.41478631833333335,0.5833333333333333,2
science,244,2,-0.28346218,0.5,2
science,246,2,0.34327175249999997,0.25,2
science,247,2,0.54426275,0.0,2
science,248,2,-0.587819975,1.0,2
science,249,2,-0.6724925325,1.0,2
science,251,2,0.10292095525,0.0,2
science,253,2,-0.69947395,0.8333333333333333,2
science,255,2,-0.7665356325,1.0,2
science,256,2,-0.104582512,0.0,1
science,258,2,-0.430903555,0.75,2
science,259,2,-0.61436223,0.75,2
science,262,2,0.16035930999999998,0.3333333333333333,2
science,263,2,0.05888004249999998,0.25,2
science,264,2,0.019493896666666677,0.3333333333333333,1
science,265,2,0.9104952733333334,0.0,1
science,266,2,-0.5775155351500001,0.75,2
science,267,2,0.0026882383333333287,0.3333333333333333,2
science,268,2,-0.46801549749999993,0.5,2
science,271,2,-0.7811107500000001,1.0,2
science,272,2,-0.3527913953571429,0.07142857142857142,2
science,273,2,-0.3653449555,0.75,2
science,275,2,-0.2605332717142857,0.35714285714285715,2
science,277,2,-0.6455840205,0.75,2
science,278,2,-0.435990110175,0.75,2
science,279,2,0.86413047,0.0,2
science,281,2,-0.33952929500000006,0.5,2
science,282,2,-0.20091327250000002,0.5,2
science,283,2,-0.711182115,0.75,2
science,286,2,-0.517150105,0.75,2
science,287,2,-0.8445027025,1.0,2
science,289,2,-0.09314431166666666,0.0,2
science,290,2,-0.09656842450000003,0.25,2
science,291,2,0.08883769,0.0,2
science,292,2,-0.2504368475,0.5,2
science,293,2,0.64346719,0.0,1
science,294,2,-0.33112252499999995,0.75,2
science,295,2,-0.45281483,0.5,2
science,296,2,0.09718331250000001,0.25,2
science,297,2,-0.45993626666666665,0.5,2
science,298,2,-0.128610465,0.25,2
science,300,2,-0.7528059333333333,1.0,1
science,302,2,-0.37288369,0.5,2
science,303,2,-0.07993572303571428,0.5,2
science,304,2,-0.4766809475,0.5,2
science,306,2,-0.321481715,0.3333333333333333,2
science,308,2,-0.2644163721875,0.5625,2
science,309,2,0.08358952249999996,0.5,2
science,312,2,-0.39624624499999994,0.5,2
science,313,2,-0.723087825,1.0,2
science,314,2,-0.221035847,0.25,2
science,316,2,-0.52387644125,0.875,2
science,317,2,-0.45345739125,0.375,2
science,319,2,-0.053675500833333334,0.3333333333333333,2
science,321,2,-0.6816296150000001,1.0,2
science,323,2,-0.7038859508333334,1.0,2
science,324,2,-0.6611112750000001,0.75,2
science,326,2,-0.5875848,1.0,1
science,327,2,-0.24667979500000004,0.5,2
science,328,2,0.05117134000000001,0.25,2
science,329,2,-0.4398990775,0.5,2
science,331,2,-0.10252141675000001,0.16666666666666666,2
science,332,2,-0.282029447,0.625,2
science,333,2,-0.48566009000000004,0.5,2
science,334,2,0.135869798,0.0,1
science,336,2,-0.6244377624999999,0.75,2
science,337,2,-0.49805319875,0.5,2
science,338,2,-0.5901467825,0.75,2
science,339,2,-0.3991216325,0.5,2
science,340,2,-0.5595746025,0.75,2
science,342,2,-0.360360785,0.75,2
science,343,2,-0.04455803000000001,0.3333333333333333,2
science,344,2,-0.7160873633333333,0.8333333333333333,2
science,345,2,0.041920292499999956,0.5,2
science,346,2,0.110750482,0.0,1
science,347,2,0.6716444810000001,0.0,2
science,348,2,-0.2947336725,0.25,2
science,350,2,0.06373060833333333,0.5,2
science,351,2,-0.26509923525,0.25,2
science,354,2,0.07013878749999997,0.5,2
science,355,2,-0.20725748975,0.0,2
science,356,2,0.6969632324999999,0.0,2
science,357,2,-0.42698122313,0.43333333333333335,2
science,361,2,-0.6885515499999999,1.0,2
science,362,2,-0.680720675,1.0,2
science,363,2,-0.29493673666666664,0.41666666666666663,2
science,365,2,-0.8452359875,1.0,2
science,366,2,0.21933028000000002,0.3333333333333333,1
science,369,2,0.34472444666666663,0.3333333333333333,1
science,370,2,0.89139322125,0.0,2
science,371,2,-0.30258741,0.75,2
science,372,2,-0.27631077,0.5,2
science,373,2,-0.31649660249999995,0.75,2
science,374,2,-0.58651904,0.6666666666666666,2
science,375,2,-0.5607242025,0.8333333333333333,2
science,376,2,-0.3729913584583333,0.41666666666666663,2
science,378,2,-0.52150884,0.5,2
science,380,2,0.02655763099999997,0.3,2
science,382,2,-0.562341375,0.5,2
science,383,2,-0.0881138625,0.0,2
science,384,2,-0.70337211975,0.875,2
science,385,2,-0.11356714300000001,0.25,2
science,388,2,-0.5701645766666666,0.6666666666666666,2
science,389,2,0.3002847166666666,0.0,1
science,390,2,-0.56782851,1.0,2
science,391,2,-0.11714905400000003,0.5,2
science,393,2,-0.25527048685000003,0.25,2
science,395,2,-0.6786057216666668,0.8333333333333333,2
science,397,2,-0.41107894,0.5,2
science,398,2,0.035043681,0.0,2
science,399,2,-0.031346812050000034,0.25,2
science,400,2,-0.7917740066666665,1.0,2
science,403,2,0.4196399235,0.0,1
science,404,2,-0.872974865,1.0,2
science,405,2,-0.805967325,1.0,2
science,408,2,0.06454661562500001,0.0,2
science,409,2,-0.20690105575,0.5,2
science,410,2,-0.41350638,0.5,2
science,411,2,-0.44834838374999997,0.5,2
science,412,2,-0.5499485425,0.5,2
science,414,2,-0.436016096,0.35,2
science,415,2,0.141436267375,0.25,2
science,416,2,-0.3859895225,0.5,2
science,419,2,-0.557660255,0.6333333333333333,2
science,420,2,-0.48083884125,0.5,2
science,422,2,-0.340495695,0.25,2
science,426,2,-0.2676179515,0.0,2
science,427,2,-0.4994961525,0.75,2
science,429,2,-0.5404269912499999,0.75,2
science,430,2,0.07786249,0.25,2
science,431,2,-0.10026251,0.25,2
science,432,2,-0.7071322250000001,1.0,2
science,433,2,-0.609726655,0.5,1
science,434,2,-0.15728409425,0.16666666666666666,2
science,436,2,-0.11550130431818179,0.4090909090909091,2
science,437,2,-0.04842839099999999,0.0,2
science,440,2,-0.3435207977,0.2,2
science,441,2,-0.4510827,0.75,2
science,444,2,-0.5003166316666667,0.6666666666666666,2
science,445,2,-0.49172869,0.5,2
science,447,2,0.12922185,0.0,2
science,448,2,-0.5511251220000001,0.75,2
science,449,2,-0.48991459,0.5,2
science,453,2,0.306659415,0.0,2
science,454,2,-0.7441804875,1.0,2
science,456,2,0.00029938749999997016,0.5,2
science,458,2,-0.29662314166666665,0.3333333333333333,2
science,460,2,-0.182461992,0.25,2
science,461,2,-0.61882485,0.5833333333333333,2
science,462,2,-0.6349205600000001,0.75,2
science,463,2,-0.64982437,0.75,2
science,464,2,-0.5105921923,0.7,2
science,465,2,-0.3953820795833334,0.47916666666666663,2
science,466,2,-0.2974508785,0.375,2
science,467,2,-0.5169565616666667,0.8333333333333333,2
science,468,2,-0.1614454305,0.25,2
science,469,2,0.35844985,0.0,2
science,470,2,-0.5985044975,0.75,2
science,471,2,-0.31406902999999997,0.0,2
science,473,2,-0.66381903,1.0,1
science,474,2,-0.417997715,0.5833333333333333,2
science,475,2,0.11123521766666666,0.16666666666666666,2
science,476,2,0.16316682999999998,0.5,2
science,479,2,-0.5303564583333333,0.6666666666666666,2
science,480,2,-0.45227407333333336,0.5833333333333333,2
science,481,2,-0.32274341333333334,0.5,2
science,482,2,-0.4431192225,0.25,2
science,484,2,-0.1511349995,0.1,2
science,485,2,-0.5865588675,0.5,2
science,489,2,0.6679884,0.0,2
science,490,2,-0.7928977675,1.0,2
science,491,2,-0.24368511,0.5,2
science,492,2,-0.31953058125,0.25,2
science,493,2,-0.30315160500000005,0.5,2
science,494,2,0.2860695175,0.0,2
science,495,2,-0.6726959875,1.0,2
science,496,2,0.5307337050000001,0.25,2
science,497,2,-0.40970846499999997,1.0,2
science,499,2,-0.4985436166666667,0.6666666666666666,2
science,500,2,-0.38745933224999995,0.5,2
science,501,2,-0.49831332375000004,0.625,2
science,502,2,0.07745271749999999,0.0,2
science,503,2,0.2889964075,0.0,2
science,504,2,-0.42776728500000005,0.75,2
science,506,2,-0.196338955,0.25,2
science,507,2,-0.4301142925,0.5,2
science,508,2,0.3897883764375,0.1875,2
science,510,2,-0.336096915,0.25,2
science,511,2,-0.38361009850000005,0.5,2
science,513,2,-0.39086288375,0.375,2
science,517,2,-0.5738878098333333,0.7083333333333334,2
science,518,2,-0.2441891575,0.75,2
science,519,2,0.26850807,0.5,2
science,520,2,0.6826681800000001,0.0,2
science,521,2,-0.4379378705,0.5,2
science,522,2,-0.2420105485,0.25,2
science,524,2,-0.393965509575,0.5,2
science,525,2,0.20081958125,0.0,2
science,526,2,-0.8419378075,1.0,2
science,528,2,-0.08713026175,0.0,2
science,529,2,-0.45881864785,0.625,2
science,530,2,-0.12020878832500001,0.0,2
science,532,2,0.34249753499999996,0.0,2
science,533,2,-0.5509679974999999,1.0,2
science,534,2,-0.7422296766666667,1.0,2
science,536,2,0.3975389583333333,0.16666666666666666,2
science,537,2,-0.04378215000000002,0.5,2
science,538,2,-0.0446740575,0.5,2
science,539,2,-0.27317142916666665,0.41666666666666663,2
science,540,2,-0.8831744666666667,1.0,2
science,541,2,-0.35051524,0.25,2
science,542,2,0.012212601249999996,0.0,2
science,545,2,-0.2416847073333333,0.16666666666666666,2
science,546,2,-0.41480961125,0.25,2
science,547,2,0.45136475499999995,0.25,2
science,551,2,-0.049199185000000034,0.5,2
science,552,2,-0.725839975,1.0,2
science,554,2,0.25765818845,0.0,2
science,555,2,-0.66281073,1.0,1
science,557,2,0.07031085833333334,0.3333333333333333,2
science,558,2,-0.28021610207142855,0.2857142857142857,2
science,559,2,-0.6009372325,0.75,2
science,560,2,-0.15999887875000002,0.5,2
science,561,2,-0.7909650425,1.0,2
science,562,2,-0.1054485232,0.0,2
science,564,2,-0.29524769700000003,0.25,2
science,565,2,-0.534536495,0.25,2
science,566,2,-0.83846428,1.0,2
science,567,2,-0.4844624375,0.625,2
science,569,2,-0.11250690625,0.25,2
science,570,2,0.41733034999999996,0.25,2
science,571,2,-0.28767571000000003,0.25,2
science,573,2,-0.34487977000000003,0.5,2
science,574,2,-0.20975692933333334,0.25,2
science,575,2,-0.58207457,1.0,2
science,576,2,-0.47391538333333333,0.6666666666666666,2
science,578,2,0.453389,0.25,2
science,579,2,-0.12994736216666666,0.25,2
science,580,2,-0.038828258333333324,0.41666666666666663,2
science,581,2,-0.796122185,1.0,2
science,582,2,-0.310018405,0.25,2
science,583,2,-0.317105325,0.75,2
science,584,2,-0.297072503,0.7,2
science,585,2,-0.26035795624999997,0.25,2
science,586,2,-0.2984689075,0.75,2
science,587,2,-0.627447535,1.0,2
science,589,2,-0.425012155,0.8333333333333333,2
science,590,2,-0.312078787,0.5,2
science,597,2,-0.48970503425,0.5,2
science,598,2,-0.145769974125,0.25,2
science,599,2,0.42793653750000005,0.25,2
science,600,2,0.179168,0.25,2
science,602,2,-0.697427445,0.75,2
science,603,2,-0.39129305000000003,0.5,1
science,604,2,0.12899622083333334,0.16666666666666666,2
science,605,2,-0.09470647499999996,0.5,2
science,606,2,-0.38885487,0.5,2
science,607,2,-0.653280238,0.8,2
science,608,2,-0.055154006325000005,0.5,2
science,609,2,0.0635382333333333,0.0,2
science,610,2,0.202253144,0.0,2
science,611,2,-0.5198273325,0.75,2
science,614,2,-0.674120125,1.0,2
science,615,2,-0.610613055,0.75,2
science,616,2,-0.75634868,0.75,2
science,617,2,-0.5464287775,0.8333333333333333,2
science,618,2,0.21532328999999997,0.0,2
science,620,2,-0.34566973999999995,0.25,2
science,621,2,-0.48123323500000004,1.0,2
science,623,2,-0.39645925683333333,0.5833333333333333,2
science,625,2,-0.40955979,0.25,2
science,627,2,-0.31454098750000004,0.5,2
science,629,2,-0.25381297599999997,0.5,2
science,630,2,-0.4161929275,0.5,2
science,631,2,-0.3303204575,0.75,2
science,632,2,-0.536334895,0.75,2
science,633,2,-0.21328841866666665,0.0,2
science,634,2,-0.444566985,0.25,2
science,635,2,-0.16472561966666666,0.16666666666666666,2
science,636,2,-0.4122159133333333,0.6666666666666666,2
science,637,2,0.09090577325000002,0.25,2
science,638,2,-0.4687356375,0.8333333333333333,2
science,639,2,-0.32865841975,0.625,2
science,640,2,-0.4598377175,0.5,2
science,642,2,0.17711955333333335,0.3333333333333333,2
science,643,2,-0.5441970425,0.5,2
science,644,2,0.08684389999999997,0.3888888888888889,2
science,648,2,-0.2787092904,0.2,2
science,649,2,0.04204540500000001,0.5,2
science,650,2,-0.33600777587499997,0.625,2
science,651,2,-0.13371676999999998,0.25,2
science,652,2,-0.337937735,0.0,2
science,653,2,-0.6766523,0.75,2
science,655,2,-0.43604529999999997,0.75,2
science,656,2,-0.13473436,0.0,2
science,657,2,-0.6414122,1.0,2
science,658,2,0.012410518500000002,0.0,2
science,659,2,-0.305206845,0.75,2
science,662,2,-0.5645131700833333,0.5833333333333333,2
science,663,2,0.13254815833333333,0.16666666666666666,2
science,664,2,-0.08820728250000001,0.375,2
science,665,2,-0.2396726441666667,0.41666666666666663,2
science,666,2,-0.4653986925,0.5,2
science,667,2,-0.6677008666666667,1.0,2
science,668,2,-0.32202923333333333,0.41666666666666663,2
science,670,2,-0.08031645799999997,0.35,2
science,673,2,0.22650873500000002,0.25,2
science,675,2,-0.25594879575,0.25,2
science,676,2,-0.3920375408333333,0.41666666666666663,2
science,679,2,-0.3569751953,0.6,2
science,680,2,0.129374565,0.0,2
science,681,2,-0.3391854405,0.5,2
science,682,2,-0.5722481533333333,1.0,2
science,683,2,0.037858775000000004,0.16666666666666666,2
science,684,2,-0.26120167099999997,0.25,2
science,685,2,-0.51112736075,0.6666666666666666,2
science,686,2,-0.3383113675,0.5,2
science,687,2,-0.0778138065,0.0,2
science,688,2,-0.03817728175,0.0,2
science,689,2,-0.42168065749999994,0.5,2
science,690,2,-0.539452955,1.0,2
science,691,2,-0.7486031075,1.0,2
science,694,2,0.32768336075000004,0.0,2
science,696,2,0.18525944324999993,0.0,2
science,697,2,-0.2141819715,0.25,2
science,699,2,-0.41991775024999994,0.5,2
science,700,2,-0.511160575,0.75,2
science,701,2,-0.4764734075,0.75,2
science,702,2,0.343172625,0.25,2
science,703,2,-0.2801861595833333,0.41666666666666663,2
science,704,2,-0.783117725,1.0,2
science,705,2,-0.1839465425,0.25,2
science,707,2,-0.48848888500000004,0.75,2
science,708,2,-0.41178686750000004,0.5,2
science,709,2,-0.36034768266666667,0.3333333333333333,2
science,710,2,-0.43780600325,0.75,2
science,711,2,-0.7069866125,1.0,2
science,712,2,-0.42277513212499995,0.5,2
science,713,2,-0.145948895,0.5,2
science,715,2,-0.22887184333333332,0.6666666666666666,2
science,716,2,-0.6205302433333333,1.0,2
science,718,2,-0.3145366175,0.5,2
science,719,2,-0.5454465383333333,0.8333333333333333,2
science,720,2,-0.7196760449999999,0.8333333333333333,2
science,721,2,-0.407821605,0.5,2
science,722,2,-0.5485179906666666,0.6666666666666666,2
science,723,2,-0.29027928833333333,0.3333333333333333,2
science,724,2,-0.03282614166666667,0.16666666666666666,2
science,725,2,-0.6587764216666667,0.8333333333333333,2
science,726,2,-0.7942162749999999,1.0,2
science,727,2,-0.421801305,0.5,2
science,728,2,-0.46489669749999996,0.75,2
science,729,2,-0.22404927500000002,0.25,2
science,730,2,-0.9088417775,1.0,2
science,731,2,0.3645253466666667,0.16666666666666666,2
science,732,2,-0.15864618916666667,0.43333333333333335,2
science,733,2,0.01487506600000002,0.16666666666666666,2
science,735,2,0.279345705,0.25,2
science,736,2,-0.71957042875,0.875,2
science,737,2,-0.70876935,1.0,2
science,738,2,-0.4866574566666667,0.6666666666666666,2
science,739,2,-0.3477203841666667,0.3333333333333333,2
science,741,2,-0.577749907875,0.75,2
science,742,2,-0.737567985,1.0,2
science,743,2,-0.5303380962500001,0.375,2
science,745,2,-0.563119405,0.75,1
science,747,2,-0.718725015,1.0,2
science,748,2,-0.49321561999999997,0.75,2
science,750,2,-0.37071434999999997,0.5,1
science,751,2,-0.2871753875,0.625,2
science,752,2,-0.739453465,1.0,2
science,753,2,0.3738263075,0.0,2
science,754,2,-0.12567788249999998,0.25,2
science,755,2,-0.11017328499999998,0.25,2
science,756,2,0.11967329236666667,0.0,2
science,759,2,-0.5103170575,0.875,2
science,760,2,0.24341159999999998,0.0,2
science,762,2,-0.673163635,1.0,2
science,764,2,-0.699387325,0.8333333333333333,2
science,765,2,0.580585675,0.0,1
science,766,2,-0.39231430749999996,0.5,2
science,767,2,-0.5018596425,0.75,2
science,768,2,-0.63809218125,0.875,2
science,769,2,-0.479793347,0.6666666666666666,2
science,771,2,0.045912407,0.0,1
science,772,2,-0.021160171100000007,0.1,2
science,773,2,-0.326226305,0.25,2
science,774,2,-0.38710322175,0.5,2
science,775,2,-0.41550551,0.5,2
science,776,2,-0.5886017133333333,1.0,1
science,777,2,0.18500851666666665,0.0,2
science,778,2,0.159610125,0.25,2
science,779,2,-0.38041286875,0.5416666666666666,2
science,781,2,-0.488146223475,0.75,2
science,782,2,-0.09648041500000001,0.25,2
science,783,2,-0.56937089375,0.75,2
science,784,2,0.1978163125,0.25,2
science,785,2,-0.2211006425,0.0,2
science,786,2,0.14413083177826086,0.08695652173913043,2
science,787,2,-0.2612612675,0.25,2
science,788,2,0.03921737249999999,0.25,2
science,789,2,0.010725937966666665,0.0,2
science,790,2,-0.49632546499999997,0.5,2
science,791,2,-0.7719768425,1.0,2
science,792,2,-0.297049989,0.5,2
science,793,2,-0.06443104166666666,0.16666666666666666,2
science,794,2,0.27438506,0.25,2
science,798,2,-0.5827970650000001,0.5,2
science,799,2,0.35680741000000005,0.0,2
science,801,2,0.07970406299999999,0.2,2
science,802,2,-0.7715219849999999,1.0,2
science,803,2,-0.75703589,1.0,2
science,806,2,0.48637538750000003,0.25,2
science,807,2,-0.7607662435714286,0.9285714285714286,2
science,808,2,-0.08919184062499999,0.0,2
science,810,2,-0.45859305000000006,0.5,2
science,811,2,-0.6469975050000001,1.0,2
science,812,2,0.1584956775,0.0,2
science,813,2,-0.27061986866666665,0.16666666666666666,2
science,814,2,-0.19530424833333332,0.0,2
science,815,2,-0.5862711924999999,0.75,2
science,816,2,-0.5977881,0.75,2
science,818,2,-0.82645675,1.0,2
science,819,2,-0.5653664373333334,0.6666666666666666,2
science,820,2,-0.25613554625,0.5,2
science,821,2,-0.265963135,0.25,2
science,822,2,-0.7130755564133333,0.8333333333333333,2
science,823,2,0.3397456318466667,0.0,1
science,824,2,-0.1593731831,0.16666666666666666,2
science,825,2,-0.314625345,0.25,2
science,826,2,-0.6978882883333333,1.0,2
science,828,2,-0.702476535,1.0,2
science,829,2,-0.58712927025,0.75,2
science,830,2,-0.42550372833333333,0.3333333333333333,2
science,832,2,-0.11091717250000001,0.25,2
science,833,2,-0.1395428825,0.25,2
science,834,2,-0.0120501093,0.125,2
science,835,2,-0.387508975,0.6666666666666666,2
science,836,2,-0.52777757,0.75,2
science,837,2,-0.34075949,0.25,1
science,838,2,-0.31989173574999996,0.25,2
science,839,2,-0.33498559699999997,0.3,2
science,840,2,-0.27476526333333334,0.3333333333333333,2
science,841,2,-0.151004426,0.25,2
science,842,2,-0.5995169325,1.0,2
science,843,2,-0.6107301300000001,0.6666666666666666,2
science,844,2,-0.3600698,0.75,2
science,845,2,-0.027714749999999996,0.0,2
science,846,2,0.8104628883333334,0.0,2
science,848,2,-0.17371758166666668,0.3333333333333333,2
science,849,2,-0.23446333733333335,0.3333333333333333,1
science,850,2,-0.16737807500000002,0.5,2
science,851,2,-0.3228325267075,0.5,2
science,852,2,-0.056664896666666686,0.16666666666666666,2
science,853,2,-0.2790173,0.5,2
science,854,2,-0.5380879267142857,0.5,2
science,855,2,0.281577237,0.0,1
science,856,2,-0.09831440050000001,0.16666666666666666,2
science,857,2,-1.746799999999271e-05,0.5,2
science,858,2,-0.4680656875,0.75,2
science,859,2,-0.5164451045,0.8333333333333333,2
science,860,2,-0.417622895,0.5,2
science,861,2,-0.13449904325,0.25,2
science,862,2,-0.10252711199999999,0.0,2
science,863,2,-0.7683079866666667,1.0,2
science,864,2,-0.68659278,0.75,2
science,865,2,-0.392736635,0.5,1
science,866,2,-0.3512144779166666,0.625,2
science,867,2,-0.33313896600000004,0.5,2
science,869,2,-0.8216636924999999,1.0,2
science,870,2,0.07824542449999997,0.25,2
science,872,2,-0.432093395,0.25,2
science,873,2,-0.5932598983333334,0.8333333333333333,2
science,874,2,-0.6665922425,1.0,2
science,875,2,-0.7806580750000001,1.0,2
science,876,2,0.13162849833333334,0.25,2
science,877,2,-0.25468386513333335,0.6,2
science,878,2,-0.020362057500000003,0.25,2
science,879,2,0.47372849050000004,0.0,2
science,880,2,-0.2921984085,0.5,2
science,881,2,-0.61590272725,0.75,2
science,882,2,-0.6050214766666666,0.8333333333333333,2
science,883,2,0.235843825,0.0,2
science,884,2,-0.531017568625,0.625,2
science,885,2,-0.575219335,0.5,2
science,887,2,-0.526058385,0.75,2
science,888,2,-0.16517539850000001,0.5,2
science,890,2,0.05501070458333332,0.3333333333333333,2
science,891,2,-0.578425595,0.75,2
science,892,2,-0.64425268425,0.75,2
science,893,2,0.16321446595238098,0.35714285714285715,2
science,895,2,-0.31051624499999997,0.75,2
science,896,2,-0.39145393,0.5,2
science,897,2,-0.60482194,1.0,1
science,898,2,-0.07367869999999999,0.5,2
science,899,2,0.2903298825,0.0,2
science,900,2,-0.29094826,0.25,2
science,901,2,-0.44045607999999997,0.5,1
science,902,2,0.236540311,0.25,2
science,903,2,0.238233115,0.0,2
science,904,2,0.272861451,0.0,1
science,905,2,0.757364495,0.0,2
science,906,2,-0.13665593625,0.25,2
science,907,2,-0.47987570749999997,0.5,2
science,908,2,0.31545132000000004,0.25,2
science,909,2,-0.4176160266666667,0.3333333333333333,2
science,911,2,-0.27484691499999997,0.5,2
science,912,2,0.06217302499999999,0.5,2
science,913,2,-0.28553929,0.5,1
science,914,2,-0.16072831999999998,0.5,2
science,915,2,-0.1164984855,0.0,2
science,916,2,-0.07463587550000006,0.5,2
science,917,2,-0.25834614999999994,0.75,2
science,918,2,0.4068909925,0.0,1
science,919,2,-0.09489351166666665,0.0,2
science,920,2,-0.37420560100000005,0.3333333333333333,2
science,921,2,-0.31286230000000004,0.25,2
science,922,2,0.013690117499999988,0.0,2
science,923,2,-0.5619953966666666,0.6666666666666666,1
science,924,2,0.9601809608333334,0.0,2
science,925,2,-0.28317899999999996,0.3333333333333333,2
science,926,2,0.5586226674999999,0.0,2
science,928,2,0.07832669999999997,0.5,2
science,930,2,-0.08122744,0.0,1
science,931,2,0.21487301999999997,0.5,2
science,932,2,-0.5978352625000001,1.0,2
science,933,2,-0.3577942575,0.25,2
science,934,2,-0.38513395500000003,0.25,2
science,936,2,-0.51255954,0.5,2
science,937,2,-0.75759318,1.0,2
science,938,2,-0.40798233,0.5,1
science,939,2,0.76810786,0.0,2
science,940,2,-0.50278225425,0.75,2
science,941,2,0.15452648424999998,0.0,2
science,943,2,-0.20305404666666665,0.25,2
science,945,2,-0.761168415,1.0,2
science,946,2,-0.5995695175,1.0,2
science,947,2,-0.7972582766666667,1.0,2
science,948,2,-0.4475483025,0.75,2
