in_degree,out_degree,pagerank,betweenness,eigenvector,closeness,influence_composite,author,camp,activity
0,2,6.0871138314858285e-05,0.0,-4.643513352387583e-16,0.15362952836637048,0.07456185919343815,@ShohylShohyl-n2y,denial,2
0,2,6.0871138314858285e-05,0.0,-4.806853813535852e-16,0.14901742382051078,0.07232344127085157,@ShopBH-n8d,denial,2
0,2,6.0871138314858285e-05,0.0,-3.0147733661512753e-16,0.11094218922761018,0.053844179434528516,@ShortFuseFighting,denial,2
0,2,6.0871138314858285e-05,0.0,-4.3139737687259777e-16,0.09987557767507999,0.04847316032705297,@Shteven,denial,2
0,4,6.0871138314858285e-05,0.0,1.7634894363123548e-16,0.1459442611880211,0.07083192644346901,@SiberianThunderT,denial,4
8,2,0.00019045774957673363,4.183925226988181e-07,-9.767693864626678e-14,0.17087856947358818,0.13879105519722984,@r-gart,denial,2
0,2,6.0871138314858285e-05,0.0,-4.066720697929573e-16,0.12947899624398,0.06284074936055488,@Siberius-,denial,2
0,2,6.0871138314858285e-05,0.0,-4.520160948572891e-16,0.13433264003442588,0.06519639484568122,@Sig-i3z,denial,2
2,2,0.00011270578281960842,0.0,-3.0479335871566534e-13,0.1551738422026456,0.07707189502118963,@vivi_t3ch,denial,2
0,7,6.0871138314858285e-05,0.0,-2.8115021534873776e-16,0.14322491843393148,0.06951213295269168,@SigFigNewton,denial,12
3,0,8.30859859597512e-05,0.0,-2.8524797230894404e-13,0.12528428093645486,0.06259963810276412,@THG_101,denial,1
6,2,0.0001793503257542872,0.0,-8.146607485411545e-14,0.14909254935257907,0.07707744202722219,@joegillian314,denial,2
8,2,0.00024229239408148377,0.0,2.098786756286147e-13,0.12477516487908867,0.06720508946983081,@SimonBransfieldGarth,denial,2
0,2,6.0871138314858285e-05,0.0,3.151014868316398e-17,0.11850930105032269,0.057516767199561315,@SimonFrack,denial,2
0,5,6.0871138314858285e-05,0.0,4.116071870833043e-17,0.12388931760555617,0.06012788005732555,@SineEyed,denial,6
4,2,0.00013343964062150849,0.0,3.942007751402316e-13,0.1413976194670223,0.07167253999048466,@TheMonkeygrunt,denial,2
3,0,9.197192501770838e-05,0.0,4.13961668680359e-14,0.11023483020422577,0.05543097474766412,@girlwriteswhat,denial,1
0,3,6.0871138314858285e-05,0.0,2.4642462882272663e-17,0.0,0.0,@Sionovar,denial,4
3,0,0.00011270578281960842,0.0,2.4563958417011746e-14,0.0,0.0022459624410290655,@aproudamerican2692,denial,1
0,2,6.0871138314858285e-05,0.0,5.110814816053336e-16,0.11093561825038005,0.053840990306213116,@SiqueScarface,denial,2
0,2,6.0871138314858285e-05,0.0,5.491722880510611e-16,0.0,0.0,@Sir-Worthington,denial,2
0,2,6.0871138314858285e-05,0.0,5.1276212026101964e-17,0.17084739578582506,0.08291830095168598,@Skandalos,denial,2
0,2,6.0871138314858285e-05,0.0,-3.0347293673517967e-16,0.11570298986903879,0.056154764846388275,@Skeptic-ya,denial,2
0,2,6.0871138314858285e-05,0.0,-2.862592995588221e-16,0.14767799416541827,0.07167336855107886,@SkepticalUSVeteran,denial,2
10,2,0.00018692356926959156,0.0,-3.0791500055821565e-13,0.17326015232339428,0.09086395572005487,@keyster747,denial,2
0,2,6.0871138314858285e-05,0.0,-3.529391610441837e-16,0.14869406441027813,0.07216650347984864,@SkotiM,denial,2
0,2,6.0871138314858285e-05,0.0,4.304381863111954e-16,0.11072139352499556,0.053737019448659086,@SkullCrusher-xk5wp,denial,2
6,2,0.00021637507182910873,0.0,3.875043495595942e-13,0.12450422104540117,0.06570789115013395,@lisakayy8675,denial,2
0,2,6.0871138314858285e-05,0.0,2.1150787333769068e-16,0.14869406441027813,0.07216650347984864,@Skullun1993,denial,2
0,2,6.0871138314858285e-05,0.0,2.1597363375645833e-16,0.1132954270505686,0.05498628921687233,@Skynepsis,denial,2
0,2,6.0871138314858285e-05,0.0,2.056931539126199e-16,0.0,0.0,@Skywarslord,denial,2
4,0,0.0001645404273243586,0.0,-6.009955583538371e-14,0.0,0.0035210510956503647,@aprilbl00m,denial,1
0,2,6.0871138314858285e-05,0.0,-5.154916895148031e-16,0.11957608903832649,0.05803451724798367,@SlavicHavoc,denial,2
0,2,6.0871138314858285e-05,0.0,3.868955360479435e-18,0.17084739578582506,0.08291830095168598,@SleightWryder,denial,2
0,2,6.0871138314858285e-05,0.0,-4.945493946687936e-16,0.0,0.0,@SliceofBread123,denial,3
4,0,0.0001645404273243586,0.0,-2.5465670616088504e-13,0.0,0.0035210510956503647,@cres2687,denial,1
0,2,6.0871138314858285e-05,0.0,4.779611402029178e-16,0.13318953256850288,0.06464160424765336,@SlikLizrd,denial,2
6,2,0.00019045774957673363,0.0,-1.0691019718534041e-13,0.15365053322395406,0.07945880435861044,@markblevins946,denial,2
0,4,6.0871138314858285e-05,0.0,-5.107691471593162e-16,0.14593668025868115,0.07082824714957277,@SlutForCynthia,denial,4
6,2,0.0001645404273243586,0.0,-4.2924793123997516e-13,0.1708681769803862,0.08742031168455167,@cosmicprison9819,denial,2
0,2,6.0871138314858285e-05,0.0,4.08888380012782e-16,0.0,0.0,@Smiffy1,denial,2
2,0,0.00011270578281960842,0.0,2.760799005341182e-13,0.0,0.001760525547825182,@charlesgreen632,denial,0
0,2,6.0871138314858285e-05,0.0,-5.313566284362684e-16,0.12971213555252892,0.0629539001361989,@SnackPatrol,denial,2
0,2,6.0871138314858285e-05,0.0,4.754244375607052e-16,0.0,0.0,@Snausageses,denial,2
2,0,0.00011270578281960842,0.0,3.211931719282388e-13,0.0,0.001760525547825182,@andyatmosphere,denial,1
0,2,6.0871138314858285e-05,0.0,-2.2063521064630853e-16,0.0,0.0,@Snow_Man000,denial,2
0,2,6.0871138314858285e-05,0.0,2.5057160682474172e-17,0.0,0.0,@Socrates-97,denial,2
0,2,6.0871138314858285e-05,0.0,-2.388868401305005e-16,0.10986840818880395,0.05332303541051562,@Sofetch25,denial,3
10,2,0.000320044360838609,0.0,3.1281404466143143e-13,0.12342668863261944,0.06870597754692383,@mach2223,denial,2
6,2,0.00011270578281960842,0.0,2.4769869846266595e-13,0.1708577857512087,0.08662561669104847,@SohamBhattacharya3105,denial,2
0,2,6.0871138314858285e-05,0.0,1.357498189754765e-16,0.15362952836637048,0.07456185919343815,@Sojonkhan-k5f,denial,2
0,4,6.0871138314858285e-05,0.0,-4.80297314982747e-16,0.15731123491699095,0.07634872196870013,@Soken50,denial,4
4,2,0.0001386231050719835,0.0,-3.8164330980470677e-13,0.17378529675563664,0.0874703937115241,@greghejnas1570,denial,2
0,2,6.0871138314858285e-05,0.0,2.6430198570033633e-16,0.0,0.0,@SoloAdvocate,denial,2
2,0,0.00011270578281960842,0.0,1.788991657281083e-13,0.0,0.001760525547825182,@FGCmtg,denial,1
0,8,6.0871138314858285e-05,0.0,3.898839936718112e-16,0.11851430017717034,0.057519193453134235,@SolvingTornadoes,denial,8
4,0,0.00012566444394579597,0.0,-3.674256879833921e-14,0.10596288753111564,0.054356359985230744,Big Think,denial,0
0,2,6.0871138314858285e-05,0.0,-1.6194024747176182e-16,0.1332053196785435,0.0646492662921082,@SomeDudeOnYoutube16,denial,2
0,2,6.0871138314858285e-05,0.0,4.9237091838120105e-17,0.1459594254097722,0.07083928617814376,@SonnyD223,denial,2
0,2,6.0871138314858285e-05,0.0,-3.325435477858946e-16,0.09987912830175263,0.048474883572114186,@Sougin_0,denial,2
8,2,0.00026820971633385887,0.0,1.1345893032177925e-14,0.11095971563981043,0.06089478781531337,@voornaamachternaam8559,denial,2
0,2,6.0871138314858285e-05,0.0,-4.651722324009267e-16,0.0,0.0,@Soumik_FactsLabs,denial,2
0,2,6.0871138314858285e-05,0.0,1.4239651907925066e-16,0.1459518429050105,0.07083560611963947,@SouthernRebels94,denial,2
0,2,6.0871138314858285e-05,0.0,-2.1957948044795235e-16,0.09987912830175263,0.048474883572114186,@SpartanJoe193,denial,2
8,2,0.00026820971633385887,0.0,-2.556636941960502e-14,0.11095971563981043,0.06089478781531337,@raygunn13,denial,2
0,2,6.0871138314858285e-05,0.0,3.6530517965166e-16,0.13434548714883443,0.0652026300059773,@Special_Agent_Frank_Horrigan,denial,2
0,2,6.0871138314858285e-05,0.0,-2.781281904528752e-16,0.11328629032258064,0.05498185483870968,@SpicesofLifesesses,denial,2
8,2,0.00026820971633385887,0.0,5.277886005968692e-13,0.12775680960392888,0.06904701329129619,@luisfernandez5001,denial,2
0,2,6.0871138314858285e-05,0.0,-3.0495932622030826e-16,0.1459594254097722,0.07083928617814376,@Spincat08,denial,2
0,2,6.0871138314858285e-05,0.0,3.4226478342370395e-16,0.11502558853633572,0.055825997952917095,@Spock0987,denial,2
8,2,0.00026820971633385887,4.183925226988181e-07,-3.4429100478059696e-13,0.12997316802368616,0.12012269064429852,@lazyperfectionist1,denial,2
0,2,6.0871138314858285e-05,0.0,4.566704936995753e-16,0.110725757187617,0.053739137288903775,@Srabubulupa,denial,2
0,2,6.0871138314858285e-05,0.0,1.9459892611844087e-16,0.12475300281965321,0.0605470571257299,@StaleIsland3230,denial,2
0,2,6.0871138314858285e-05,0.0,-8.605687429993398e-17,0.129718124523859,0.06295680679640789,@StarLink149,denial,2
10,2,0.000320044360838609,0.0,1.334232297562079e-13,0.15367154382606318,0.08338487852539694,@StarTalk,denial,2
0,2,6.0871138314858285e-05,0.0,4.786347470648359e-16,0.09988267918088738,0.048476606939704216,@Starborn23,denial,2
0,4,6.0871138314858285e-05,0.0,4.253381978068806e-16,0.11093123803131108,0.05383886443053718,@Statsy10,denial,4
0,2,6.0871138314858285e-05,0.0,-5.39606050249313e-16,0.12972411404825118,0.06295971372503752,@SteelCrash,denial,2
10,2,0.000320044360838609,0.0,-8.026290015539965e-13,0.14905695413428124,0.08114525447334879,@paulkolodner2445,denial,2
0,3,6.0871138314858285e-05,0.0,-2.7926092926082777e-16,0.0,0.0,@SteerCarmer,denial,4
0,6,6.0871138314858285e-05,0.0,8.917003412800451e-18,0.0,0.0,@SteffiReitsch,denial,13
3,0,8.678846056723335e-05,0.0,8.983025666958753e-15,0.0,0.001851136560320358,@eugenethaden6316,denial,1
3,0,8.678846056723335e-05,0.0,8.891815414221835e-15,0.0,0.001851136560320358,@therobbieunited,denial,1
0,2,6.0871138314858285e-05,0.0,-2.7636863039799205e-16,0.10966684232097898,0.05322520834553155,@StephaniePasq-hg7vt,denial,2
0,2,6.0871138314858285e-05,0.0,-8.483338257402055e-17,0.1294670629708993,0.06283495771986822,@StephenMorganCanada,denial,2
0,4,6.0871138314858285e-05,0.0,3.317272774164903e-16,0.13308227938041778,0.06458955047131827,@SteveLomas-k6k,denial,4
0,10,6.0871138314858285e-05,0.0,3.1469524212714034e-16,0.1522970592221168,0.07391516465645752,@SteveSmith-fh6br,denial,10
0,2,6.0871138314858285e-05,0.0,-1.0785572675170608e-16,0.09987912830175263,0.048474883572114186,@Steve_Johnson_,denial,2
2,2,0.00011270578281960842,0.0,-2.6730461361952016e-13,0.0,0.001760525547825182,@StevenCrowder,denial,2
4,0,0.0002089856362794694,0.0,7.665450951680142e-13,0.0,0.004198131798591273,StevenCrowder,denial,0
0,2,6.0871138314858285e-05,0.0,1.9429108199676726e-16,0.15362952836637048,0.07456185919343815,@StilliRose,denial,2
0,2,6.0871138314858285e-05,0.0,1.3323871167564744e-16,0.12475300281965321,0.0605470571257299,@StopWhining491,denial,2
6,2,0.00013171181913801682,4.183925226988181e-07,5.432650423058649e-13,0.1574037761219116,0.1303854475976141,@Stormgebieder,denial,2
0,2,6.0871138314858285e-05,0.0,-2.230921228333999e-16,0.11958117857370874,0.05803698738002512,@StosselTV,denial,2
0,2,6.0871138314858285e-05,0.0,-2.0407139070583638e-16,0.12388931760555617,0.06012788005732555,@StotanEly,denial,2
0,2,6.0871138314858285e-05,0.0,-1.6743788955815814e-16,0.0,0.0,@Strade8,denial,4
4,0,0.0001645404273243586,0.0,-1.7382070702884022e-13,0.0,0.0035210510956503647,@W4rfire,denial,1
0,4,6.0871138314858285e-05,0.0,-4.255203491632007e-16,0.11959135894434395,0.058041928274981384,@StrangeAttractor,denial,4
4,2,0.00010406667540215006,0.0,4.2926944399341245e-14,0.13582634339722982,0.06852113277506193,@bobwallace9364,denial,2
2,2,8.678846056723335e-05,0.0,-2.8742291030207824e-13,0.13579351845138837,0.06727111062436532,@johnwinter8273,denial,2
0,6,6.0871138314858285e-05,0.0,3.1594564102164447e-16,0.13323690512887393,0.06466459583145616,@Strategies2010,denial,6
4,2,0.00012998399765452515,0.0,1.3495005103800595e-13,0.1536463317929507,0.07756463108039609,@Zoyx,denial,2
8,2,0.00023365328666402542,0.0,5.905720376691403e-13,0.15366313889572566,0.08109383925915335,@jackryan6446,denial,2
0,4,6.0871138314858285e-05,0.0,-4.865202656769294e-16,0.12953272320708176,0.06286682496138685,@StratmanJerry,denial,4
0,4,6.0871138314858285e-05,0.0,-7.159150577106908e-17,0.11957608903832649,0.05803451724798367,@Streeknine,denial,4
0,2,6.0871138314858285e-05,0.0,-4.934468278200059e-16,0.1294670629708993,0.06283495771986822,@Struct.3,denial,2
8,2,0.00024229239408148377,0.0,-3.1963882132767403e-14,0.12342126650119709,0.0665479945656934,@StuartHollingsead,denial,2
0,4,6.0871138314858285e-05,0.0,2.171193187734313e-17,0.13319900438544507,0.06464620125637076,@Stupidityindex,denial,4
10,2,0.00026820971633385887,0.0,-2.6557673142594824e-13,0.15366313889572566,0.08259114755317273,@maxkennedy5073,denial,2
0,9,6.0871138314858285e-05,0.0,-2.0991433500342494e-16,0.12949690027885968,0.06284943882371921,@Stwinge44,denial,9
3,0,7.8149353149775e-05,0.0,-2.1224664433850042e-13,0.11465241078169316,0.05736440948578539,@g-dub5272,denial,1
6,2,0.00010982608034712232,0.0,-2.9517819162415055e-13,0.14871767726226082,0.07583636721277853,@limeymax,denial,2
0,2,6.0871138314858285e-05,0.0,-9.155023225636774e-17,0.109671123255587,0.053227286034937066,@SubjectiveFunny,denial,2
0,2,6.0871138314858285e-05,0.0,-1.1121922871512453e-16,0.10967540452442762,0.053229363886557496,@SugeryGold,denial,2
0,2,6.0871138314858285e-05,0.0,-4.1966470698409847e-16,0.129718124523859,0.06295680679640789,@Summitspeedfly,denial,2
0,3,6.0871138314858285e-05,0.0,-8.534522172006755e-17,0.0,0.0,@Sumschmuck,denial,3
5,0,0.0001645404273243586,0.0,1.6337741299646894e-13,0.0,0.004006487988854248,@jsj3607,denial,1
0,2,6.0871138314858285e-05,0.0,-1.843363385669743e-16,0.0,0.0,@SunShine-xc6dh,denial,3
4,0,0.0001386231050719835,0.0,-3.164032835068332e-13,0.0,0.0031262252149416563,@hans3331000,denial,1
0,2,6.0871138314858285e-05,0.0,4.3882503710108965e-17,0.11957608903832649,0.05803451724798367,@SunTingWong,denial,2
8,2,0.00026820971633385887,0.0,-3.9799507339954325e-13,0.135813211514756,0.07295707089069406,@live2dream1966,denial,2
0,4,6.0871138314858285e-05,0.0,-5.186416474082564e-16,0.13319268969113707,0.06464313651124753,@Sunnysights,denial,4
0,2,6.0871138314858285e-05,0.0,3.0837299245600693e-16,0.1197774556616644,0.05813224761255116,@Sunshinegal-239,denial,2
0,2,6.0871138314858285e-05,0.0,2.9986622887281e-17,0.12475300281965321,0.0605470571257299,@SuperBicycleRepairMan,denial,2
0,2,6.0871138314858285e-05,0.0,3.2227947824787626e-16,0.0,0.0,@SuperGuitarman69,denial,2
8,0,0.00021637507182910873,0.0,2.2702893575645138e-13,0.0,0.0062524504298833135,brennanclan,denial,0
0,2,6.0871138314858285e-05,0.0,3.376739226649131e-16,0.0,0.0,@SurajSachdeva-u4k,denial,2
0,2,6.0871138314858285e-05,0.0,3.249429434599404e-16,0.0,0.0,@SushantSingh-rx5ll,denial,2
0,2,6.0871138314858285e-05,0.0,-3.4903202152670445e-16,0.0,0.0,@Suvi-e1g,denial,2
0,2,6.0871138314858285e-05,0.0,2.4192555606557663e-16,0.12972411404825118,0.06295971372503752,@SvenBoulanger,denial,2
0,2,6.0871138314858285e-05,0.0,2.322346995886281e-16,0.09988267918088738,0.048476606939704216,@SweBeach2023,denial,2
0,2,6.0871138314858285e-05,0.0,-9.200743427140666e-17,0.11959135894434395,0.058041928274981384,@Swecan76,denial,2
8,2,0.0002228544023922025,0.0,-5.068526151375523e-13,0.13583291029081151,0.07227568611416836,@jefferydebbink282,denial,2
0,2,6.0871138314858285e-05,0.0,-4.234043049567373e-16,0.11658643870860652,0.05658353390322848,@Sweetness71775,denial,2
0,2,6.0871138314858285e-05,0.0,-8.628164651156533e-17,0.09987202730084249,0.048471437204507486,@SymmetricalDocking,denial,2
0,2,6.0871138314858285e-05,0.0,5.015686356965016e-16,0.129718124523859,0.06295680679640789,@SynthMusicWorld,denial,2
0,2,6.0871138314858285e-05,0.0,-4.344464077796698e-16,0.11094218922761018,0.053844179434528516,@T1me_w8ts_4_n0_man,denial,2
0,4,6.0871138314858285e-05,0.0,5.194274776842287e-16,0.12415758888127804,0.0602580816227324,@TAS-l4k,denial,4
0,2,6.0871138314858285e-05,0.0,2.5109971003695087e-16,0.1332053196785435,0.0646492662921082,@TCRgalaxy,denial,2
0,2,6.0871138314858285e-05,0.0,1.768952684780494e-16,0.1294730293324731,0.06283785340676053,@TG13ores,denial,2
0,2,6.0871138314858285e-05,0.0,9.922858700763028e-17,0.1294670629708993,0.06283495771986822,@THEDOWSERSTOUCH,denial,3
2,2,6.485841866137753e-05,0.0,-1.5644027529984408e-13,0.0,0.001031616229593722,@THELAW_BRINGER,denial,7
2,0,0.00011612464504692464,0.0,2.2943084964140943e-13,0.0,0.0018126086788206363,@Anderslam2,denial,1
0,2,6.0871138314858285e-05,0.0,-1.459944971769155e-16,0.08084194170287458,0.03923546168676086,@THEYCANTSTOPME,denial,2
10,2,0.00026820971633385887,0.0,-1.5816658379246335e-13,0.08795078888054095,0.050698613343097935,@oroboros4858,denial,2
8,2,0.00021637507182910873,0.0,-2.46340958651786e-13,0.11095971563981043,0.06010513605389596,@TJ-hg6op,denial,2
0,2,6.0871138314858285e-05,0.0,-9.739703129300623e-17,0.11072139352499556,0.053737019448659086,@TNBabyLO,denial,2
0,2,6.0871138314858285e-05,0.0,-3.526631979279568e-16,0.0,0.0,@TOB1_Kun,denial,2
0,2,6.0871138314858285e-05,0.0,-4.91794132297978e-16,0.11661063379404807,0.05659527663636741,@TOM-op2cp,denial,2
10,2,0.0003422669653161644,0.0,8.807848908880065e-13,0.13200056380379627,0.0732057236252703,@charlesfrancis1706,denial,2
0,2,6.0871138314858285e-05,0.0,-5.562842025406791e-16,0.10985981582497507,0.05331886523158739,@TR4R,denial,2
4,2,0.00016826531055953237,0.0,-1.4597746277746873e-12,0.11166978019794109,0.057775101306447536,@TRAW415,denial,2
2,2,0.00011270578281960842,0.0,-2.5223602839529224e-13,0.12773938346821861,0.06375697912607381,@TRUMPHEARTSEPSTEIN,denial,2
8,2,0.00026820971633385887,0.0,4.563581095775053e-13,0.11095971563981043,0.06089478781531337,@TSGMusic,denial,2
0,4,6.0871138314858285e-05,0.0,-1.4287659044699392e-16,0.0,0.0,@TVC15ohoh,denial,6
2,0,8.678846056723335e-05,0.0,-9.66524957943215e-14,0.0,0.0013656996671164744,@Squarehead45,denial,2
2,0,8.678846056723335e-05,0.0,-9.611093136112449e-14,0.0,0.0013656996671164744,@markcarter8829,denial,1
0,3,6.0871138314858285e-05,0.0,-1.714468006783898e-16,0.0,0.0,@Tacticalbuffoonary,denial,3
3,0,0.00011270578281960842,0.0,-1.7344077294202331e-13,0.0,0.0022459624410290655,@davidlarson1298,denial,1
0,2,6.0871138314858285e-05,0.0,2.837359766619673e-16,0.0,0.0,@Tak1ngN0tes,denial,2
5,0,0.0001645404273243586,0.0,-2.552164750324378e-13,0.0,0.004006487988854248,@MDP_0311,denial,1
0,2,6.0871138314858285e-05,0.0,-3.864823406471077e-16,0.11092685815812851,0.0538367387227322,@Talkitrhrough,denial,2
4,2,0.0001645404273243586,0.0,1.0054355040138615e-13,0.12476408286519973,0.06407348576048151,@michaeltalley51,denial,2
0,2,6.0871138314858285e-05,0.0,-1.0862227608392996e-16,0.1459442611880211,0.07083192644346901,@Tanishkitchen20,denial,2
6,6,0.0001645404273243586,0.0,1.3439700540879125e-13,0.17087856947358818,0.08742535553011337,@besmart,denial,7
0,2,6.0871138314858285e-05,0.0,1.0508300129723051e-16,0.09987912830175263,0.048474883572114186,@TankDerek,denial,2
0,2,6.0871138314858285e-05,0.0,-1.938564885686944e-18,0.0,0.0,@TankUni,denial,2
2,0,0.00011270578281960842,0.0,-8.823909411656266e-16,0.0,0.001760525547825182,@spinebuster9490,denial,1
0,2,6.0871138314858285e-05,0.0,2.7885906668116635e-16,0.0,0.0,@Tanstaaflitis,denial,2
2,0,0.00011270578281960842,0.0,1.8803550627629899e-13,0.0,0.001760525547825182,@stekra3159,denial,1
0,2,6.0871138314858285e-05,0.0,5.453412822023417e-16,0.0,0.0,@Tanveer-o5p,denial,2
0,2,6.0871138314858285e-05,0.0,-3.0508546118333235e-16,0.1332053196785435,0.0646492662921082,@Tapecutter59,denial,2
0,2,6.0871138314858285e-05,0.0,5.469835174425067e-16,0.15362952836637048,0.07456185919343815,@TaraCarpenter-w4h,denial,2
0,2,6.0871138314858285e-05,0.0,-3.004879683682649e-16,0.1459518429050105,0.07083560611963947,@Taskarnin,denial,2
8,2,0.00026820971633385887,0.0,-3.321350523234791e-13,0.17088896323104527,0.0899805772985055,@zegermanscientist2667,denial,2
0,2,6.0871138314858285e-05,0.0,5.25729699462427e-16,0.09988267918088738,0.048476606939704216,@TautanAuthorized,denial,2
0,2,6.0871138314858285e-05,0.0,5.044604914320268e-16,0.08084194170287458,0.03923546168676086,@TaxingIsThieving,denial,2
0,4,6.0871138314858285e-05,0.0,7.63096776910365e-17,0.0,0.0,@Tbonyandsteak,denial,4
0,2,6.0871138314858285e-05,0.0,1.1249874432159671e-16,0.15362952836637048,0.07456185919343815,@Tech_And_Lifestyle2025,denial,2
0,2,6.0871138314858285e-05,0.0,-2.935916379450055e-16,0.09987912830175263,0.048474883572114186,@Techischannel,denial,2
0,2,6.0871138314858285e-05,0.0,1.3568470979782898e-16,0.1297301041257821,0.062962620922125,@TeddyRumble,denial,2
0,2,6.0871138314858285e-05,0.0,1.3959903324733982e-16,0.0,0.0,@TejasTambekar,denial,2
0,2,6.0871138314858285e-05,0.0,4.249441950175745e-16,0.0,0.0,@TeleportRush,denial,3
2,0,0.00011270578281960842,0.0,2.8664431846950903e-13,0.0,0.001760525547825182,@interzoa,denial,1
0,4,6.0871138314858285e-05,0.0,2.347632680709845e-16,0.11332056065342341,0.05499848744580014,@TelesphorosAbraxas,denial,4
0,2,6.0871138314858285e-05,0.0,1.5536752594754257e-16,0.09987912830175263,0.048474883572114186,@Temp0raryName,denial,2
8,2,0.00026820971633385887,0.0,-6.339369808647917e-14,0.11095971563981043,0.06089478781531337,@augustus331,denial,2
0,2,6.0871138314858285e-05,0.0,1.086855150708351e-16,0.1332053196785435,0.0646492662921082,@Temperans,denial,2
0,4,6.0871138314858285e-05,0.0,1.8686048738992476e-17,0.1478100749704064,0.07173747205050639,@Tengooda,denial,6
4,2,9.974712169342089e-05,0.0,2.2116720357641108e-13,0.17338846545499428,0.08668555858507186,@sittingindetroit9204,denial,3
0,11,6.0871138314858285e-05,0.0,-5.064122344821448e-16,0.1563047650838688,0.07586024646026315,@TerraPotentia,denial,18
2,0,7.029561913390376e-05,0.0,-3.420042988726323e-13,0.13517934900281472,0.06672177957385207,@id0069,denial,1
10,2,0.00010131786849659514,0.0,-8.368160200969554e-13,0.16238476432679247,0.0842816223383676,@metalwheelz,denial,2
3,0,7.500785954342652e-05,0.0,-5.125745180981436e-13,0.13517934900281472,0.06727900299082118,@rambo123uk,denial,1
0,2,6.0871138314858285e-05,0.0,5.309382979909673e-16,0.11328629032258064,0.05498185483870968,@TerryFlynn-sd1ho,denial,2
0,2,6.0871138314858285e-05,0.0,3.91510473280878e-16,0.0,0.0,@TessaCarls-y4x,denial,2
0,2,6.0871138314858285e-05,0.0,3.123193152984798e-16,0.11570298986903879,0.056154764846388275,@Texttuning.online,denial,2
0,2,6.0871138314858285e-05,0.0,4.3974430351648345e-16,0.13319900438544507,0.06464620125637076,@Th3Sh1n1gam1,denial,2
0,2,6.0871138314858285e-05,0.0,-4.438985688702879e-16,0.11659127692243848,0.056585882060007475,@Thaco69,denial,2
0,4,6.0871138314858285e-05,0.0,-4.978235300991789e-17,0.11959390430784948,0.05804316363017198,@That80sDude19,denial,4
0,2,6.0871138314858285e-05,0.0,-5.608248260206592e-16,0.11338229952782598,0.05502845151136043,@ThatBoiRetrol,denial,2
0,2,6.0871138314858285e-05,0.0,8.708190938935865e-17,0.1323737278552582,0.06424566528458349,@ThatGuy-p5z,denial,2
0,2,6.0871138314858285e-05,0.0,-2.6709153816393594e-16,0.12391663910023155,0.060141140147756095,@ThatGuyz82,denial,2
16,4,0.00040816325649668426,0.0,-5.653158189548573e-13,0.14144033025398345,0.08170366610426233,@jopo7996,denial,4
0,2,6.0871138314858285e-05,0.0,-2.0622879002843838e-16,0.11659127692243848,0.056585882060007475,@The-Celtic-Slav,denial,3
0,2,6.0871138314858285e-05,0.0,2.490257638477649e-16,0.0,0.0,@The-Logic-Wizard,denial,5
2,0,0.00011270578281960842,0.0,1.6800576242882736e-13,0.0,0.001760525547825182,@systemsbroken,denial,1
0,2,6.0871138314858285e-05,0.0,-2.758927091985349e-16,0.0808372895986189,0.03923320385556035,@The-Spotlight-Kid,denial,2
2,4,0.00011270578281960842,0.0,-1.8656036107709167e-13,0.08794528266449633,0.04444349055126849,@simonwatson2399,denial,7
0,2,6.0871138314858285e-05,0.0,-2.0411763572011526e-16,0.09987912830175263,0.048474883572114186,@The360MlgNoscoper,denial,2
0,2,6.0871138314858285e-05,0.0,-1.3884578889077716e-16,0.0,0.0,@TheAcidicMolotov,denial,2
2,0,0.00011270578281960842,0.0,-9.34394049955607e-14,0.0,0.001760525547825182,@SammieH1989,denial,1
0,4,6.0871138314858285e-05,0.0,-3.5442948735014124e-16,0.10985552014702145,0.05331678038671333,@TheAlexRhodes,denial,4
0,2,6.0871138314858285e-05,0.0,5.451538385976791e-16,0.09987912830175263,0.048474883572114186,@TheArchaos,denial,2
0,2,6.0871138314858285e-05,0.0,-1.5415232429648615e-16,0.1332053196785435,0.0646492662921082,@TheCHERYL1958,denial,2
10,2,0.000320044360838609,0.0,8.565815841877806e-14,0.15367154382606318,0.08338487852539694,@peterp5099,denial,2
0,2,6.0871138314858285e-05,0.0,-1.458951523413065e-17,0.1294670629708993,0.06283495771986822,@TheColorfulPube,denial,2
0,2,6.0871138314858285e-05,0.0,2.5303489695342303e-16,0.10986411183888943,0.05332095023951511,@TheCompleteGuitarist,denial,2
0,2,6.0871138314858285e-05,0.0,-3.4829597434137795e-16,0.09987557767507999,0.04847316032705297,@TheConjurersTower,denial,2
0,6,6.0871138314858285e-05,0.0,-4.34498787991029e-16,0.1477945237907362,0.0717299245114285,@TheCountess666,denial,6
0,2,6.0871138314858285e-05,0.0,2.404290093686333e-16,0.11889044052304176,0.057701747704286745,@TheDajoca,denial,2
0,2,6.0871138314858285e-05,0.0,-4.904031822955416e-16,0.11503029806747461,0.0558282836554209,@TheDesertRat31,denial,2
10,6,0.0003385722475413448,0.0,-3.4000430825321584e-13,0.12481396743597148,0.06966152797773786,@TheFatChicck,denial,6
0,2,6.0871138314858285e-05,0.0,-3.298092562928641e-16,0.0,0.0,@TheFifthPhilosophy,denial,2
0,2,6.0871138314858285e-05,0.0,1.1868422815633352e-16,0.1496245406614475,0.0726180966075518,@TheGoop22,denial,2
